V_TRI_SUBMISSION_NAICS.INDUSTRY_CODE,V_TRI_SUBMISSION_NAICS.INDUSTRY_DESCRIPTION,V_TRI_SUBMISSION_NAICS.NAICS_CODES,TRI_FACILITY.TRI_FACILITY_ID,TRI_FACILITY.STATE_ABBR,V_TRI_FORM_R_BR_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_BR_EZ.REPORTING_YEAR,V_TRI_FORM_R_BR_EZ.STATE_ABBR,V_TRI_FORM_R_BR_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.INDUSTRY_CODE,V_TRI_FORM_R_BR_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.UNINJ_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.PRIMARY_NAICS_CODE
324,Petroleum,324110424710,62454MRTHNMARAT,IL,62454MRTHNMARAT,2015,IL,481,324,297,4173.87,5035.87,862,0,84,324110
336,Transportation Equipment,336350,61132RCKFR1200W,IL,61132RCKFR1200W,2015,IL,0,336,0,0,0,0,0,0,336350
325,Chemicals,325510,61108THVLS200SA,IL,61108THVLS200SA,2015,IL,5,325,0,328,333,5,0,0,325510
332,Fabricated Metals,332811,44092HNDRS28910,OH,44092HNDRS28910,2015,OH,10,332,0,0,10,10,0,0,332811
324,Petroleum,324191,48212CDLLC13650,MI,48212CDLLC13650,2015,MI,0,324,0,0,0,0,0,0,324191
331,Primary Metals,331222,44146MRCNS26300,OH,44146MRCNS26300,2015,OH,1953,331,0,0,1953,1953,0,0,331222
332,Fabricated Metals,332999,55060SPXCR655EI,MN,55060SPXCR655EI,2015,MN,15,332,0,7.93,22.93,15,0,0,332999
327,Nonmetallic Mineral Product,327410,43430GRYMN21880,OH,43430GRYMN21880,2015,OH,1.9002,327,2.32,0,4.22023,4.22023,0,.00003,327410
326,Plastics and Rubber,326291,48471YLRBB180ND,MI,48471YLRBB180ND,2015,MI,.005,326,0,0,.005,.005,0,0,326291
325,Chemicals,325612,48507PRMRP6220L,MI,48507PRMRP6220L,2015,MI,0,325,0,55.5,55.5,0,0,0,325612
325,Chemicals,325193,5620WBSHML1725H,MN,5620WBSHML1725H,2015,MN,351,325,0,0,351,351,0,0,325193
331,Primary Metals,331210,61101RNTZN1025S,IL,61101RNTZN1025S,2015,IL,7,331,0,0,7,7,0,0,331210
331,Primary Metals,331523,53142LBNYC82001,WI,53142LBNYC82001,2015,WI,2.16,331,0,10,12.16,2.16,0,0,331523
336,Transportation Equipment,336111336370,44482BCLRD2300H,OH,44482BCLRD2300H,2015,OH,2887,336,0,0,2887,2887,0,0,336111
327,Nonmetallic Mineral Product,327993,46992SGNTRMILLS,IN,46992SGNTRMILLS,2015,IN,8494,327,0,0,8494,8494,0,0,327993
331,Primary Metals,331529,53186QLTYC1908M,WI,53186QLTYC1908M,2015,WI,19.7,331,0,0,19.7,19.7,0,0,331529
325,Chemicals,325211,4866WSTYRN164BU,MI,4866WSTYRN164BU,2015,MI,6700,325,0,0,6700,6700,0,0,325211
331,Primary Metals,331523,60131LLDDC3021C,IL,60131LLDDC3021C,2015,IL,55,331,0,0,55,55,0,0,331523
331,Primary Metals,331210,44601BBCCK640KE,OH,44601BBCCK640KE,2015,OH,0,331,0,0,0,0,0,,331210
325,Chemicals,325193,56007GRRSR1MILE,MN,56007GRRSR1MILE,2015,MN,0,325,0,0,0,0,0,,325193
332,Fabricated Metals,332993,45245KDPRC3975M,OH,45245KDPRC3975M,2015,OH,3.159,332,0,49.976,53.135,3.159,0,0,332993
331,Primary Metals,331110,62040GRNTC20THS,IL,62040GRNTC20THS,2015,IL,1,331,38,0,52,52,0,13,331110
331,Primary Metals,331110,62040GRNTC20THS,IL,62040GRNTC20THS,2015,IL,4700,331,0,6,4706,4700,0,0,331110
336,Transportation Equipment,336310,48214MCKVN11570,MI,48214MCKVN11570,2015,MI,0,336,0,136,136,0,0,0,336310
332,Fabricated Metals,332999332913333618327110,53044KHLRC444HI,WI,53044KHLRC444HI,2015,WI,0,332,0,23.83,28.09,4.26,0,4.26,332999
325,Chemicals,325998324199,49441MRGSC2817M,MI,49441MRGSC2817M,2015,MI,8,325,0,586346,586354,8,0,0,325998
325,Chemicals,325998,54143SPCLT2STAN,WI,54143SPCLT2STAN,2015,WI,5296,325,0,0,5301,5301,0,5,325998
336,Transportation Equipment,336320,47250GRTMN2600L,IN,47250GRTMN2600L,2015,IN,0,336,0,5,5,0,0,0,336320
325,Chemicals,325613325611,61547GLDSC8300W,IL,61547GLDSC8300W,2015,IL,2660,325,6,40.4,2706.4,2666,0,0,325613
327,Nonmetallic Mineral Product,327120,44707MTRPL1201M,OH,44707MTRPL1201M,2015,OH,214,327,0,140,354,214,0,0,327120
327,Nonmetallic Mineral Product,327320,4820WKNGFL5EAST,MI,4820WKNGFL5EAST,2015,MI,0,327,0,0,0,0,0,0,327320
332,Fabricated Metals,332119332811,53094FSHRB14STW,WI,53094FSHRB14STW,2015,WI,1530,332,0,7648,9178,1530,0,0,332119
336,Transportation Equipment,336330,49437HYSLM5353W,MI,49437HYSLM5353W,2015,MI,0,336,0,0,0,0,0,0,336330
332,Fabricated Metals,332813,60067RLNGT600SO,IL,60067RLNGT600SO,2015,IL,985,332,0,0,985,985,0,0,332813
322,Paper,322130,61554QKRTS1650S,IL,61554QKRTS1650S,2015,IL,0,322,0,0,0,0,0,0,322130
332,Fabricated Metals,332813,43465WLBRD30610,OH,43465WLBRD30610,2015,OH,2,332,0,69248,69255,7,0,5,332813
332,Fabricated Metals,332721,53051CTTNCW139N,WI,53051CTTNCW139N,2015,WI,0,332,0,0,0,0,0,0,332721
335,Electrical Equipment,335929,47905RMGNT2800C,IN,47905RMGNT2800C,2015,IN,693,335,0,0,693,693,0,0,335929
331,Primary Metals,331511,54956NNHFN2121B,WI,54956NNHFN2121B,2015,WI,.0002617,331,0,0,.0002617,.0002617,0,0,331511
326,Plastics and Rubber,326220,61402GTSRBKNOXV,IL,61402GTSRBKNOXV,2015,IL,.00004,326,0,.27,.27054,.00054,0,.0005,326220
333,Machinery,333241,45374HBRTCWORLD,OH,45374HBRTCWORLD,2015,OH,28,333,0,0,28,28,0,0,333241
332,Fabricated Metals,332813,48207JXMTL4651B,MI,48207JXMTL4651B,2015,MI,4,332,0,0,4,4,0,0,332813
332,Fabricated Metals,332813,60107LMNMC501EA,IL,60107LMNMC501EA,2015,IL,230,332,0,0,230,230,0,0,332813
321,Wood Products,321114,47598STHRNROUTE,IN,47598STHRNROUTE,2015,IN,9402,321,0,0,9404,9404,0,2,321114
324,Petroleum,324110,45804SHLCM1150S,OH,45804SHLCM1150S,2015,OH,868.84,324,180.18,32.17,1081.19,1049.02,0,0,324110
325,Chemicals,325991,44224MRCHM155ES,OH,44224MRCHM155ES,2015,OH,0,325,0,255,255,0,0,0,325991
336,Transportation Equipment,336211,5605WTBLKC52182,MN,5605WTBLKC52182,2015,MN,0,336,0,1.29,1.29,0,0,0,336211
325,Chemicals,325510327999,45050FTPRD300LA,OH,45050FTPRD300LA,2015,OH,0,325,0,0,0,0,0,,325510
325,Chemicals,325411325320,47842LLLLYSTATE,IN,47842LLLLYSTATE,2015,IN,29016,325,0,0,29016,29016,0,0,325411
333,Machinery,333415,61074LKYMN64PEN,IL,61074LKYMN64PEN,2015,IL,0,333,0,18,18,0,0,0,333415
322,Paper,322121322110,54494CNSLDNASHR,WI,54494CNSLDNASHR,2015,WI,0,322,121093,52824,173936.6,121112.6,0,19.6,322121
332,Fabricated Metals,332117,49036CLMXS460JA,MI,49036CLMXS460JA,2015,MI,4.255,332,0,7.64,13.785,6.145,0,1.89,332117
322,Paper,322220,46725CHRMS2433S,IN,46725CHRMS2433S,2015,IN,2830,322,0,0,2830,2830,0,0,322220
336,Transportation Equipment,336390,54665NLSNDRUSKI,WI,54665NLSNDRUSKI,2015,WI,29.77,336,0,0,29.77,29.77,0,0,336390
331,Primary Metals,331314,46514LKHRT1302W,IN,46514LKHRT1302W,2015,IN,316,331,0,6.6,322.6,316,0,0,331314
325,Chemicals,325998,4632WHLXDV653SC,IN,4632WHLXDV653SC,2015,IN,2.7323,325,0,9.704,12.4363,2.7323,0,0,325998
325,Chemicals,325991,4613WPRMMC211CM,IN,4613WPRMMC211CM,2015,IN,1400,325,0,280,1680,1400,0,0,325991
327,Nonmetallic Mineral Product,327320,5470WMRCNMW3189,WI,5470WMRCNMW3189,2015,WI,.028,327,0,0,.028,.028,0,0,327320
332,Fabricated Metals,332992,55303FDRLH900EH,MN,55303FDRLH900EH,2015,MN,242,332,0,21373.17,21615.17,242,0,0,332992
333,Machinery,333517,45865THMNS240WF,OH,45865THMNS240WF,2015,OH,24,333,0,221,245,24,0,0,333517
336,Transportation Equipment,336330,46755HNDRC101SP,IN,46755HNDRC101SP,2015,IN,0,336,0,0,0,0,0,0,336330
331,Primary Metals,331511,55987BDGRF1058E,MN,55987BDGRF1058E,2015,MN,0,331,0,0,0,0,0,,331511
331,Primary Metals,331513,43207BCKYS2211P,OH,43207BCKYS2211P,2015,OH,0,331,0,1254.7,1254.7,0,0,0,331513
311,Food,311511,53581SCHRB211BH,WI,53581SCHRB211BH,2015,WI,0,311,0,0,0,0,0,0,311511
332,Fabricated Metals,332813,55432SPCPL16083,MN,55432SPCPL16083,2015,MN,1362,332,0,0,1362,1362,0,0,332813
332,Fabricated Metals,332812,62040PRCTM25NOR,IL,62040PRCTM25NOR,2015,IL,3888,332,0,0,3888,3888,0,0,332812
333,Machinery,333415,46774RQPCR10801,IN,46774RQPCR10801,2015,IN,0,333,0,.0000033,.0000033,0,0,0,333415
331,Primary Metals,331110,43302MRNST912CH,OH,43302MRNST912CH,2015,OH,148.36,331,0,0,148.36,148.36,0,0,331110
325,Chemicals,325211,48192BSFCR1609B,MI,48192BSFCR1609B,2015,MI,29.4,325,0,4,33.4,29.4,0,0,325211
325,Chemicals,325211,48192BSFCR1609B,MI,48192BSFCR1609B,2015,MI,2527,325,0,0,2568,2568,0,41,325211
332,Fabricated Metals,332812,61104RGRSB2007K,IL,61104RGRSB2007K,2015,IL,570,332,0,32780,33350,570,0,0,332812
331,Primary Metals,331110331221,43515NRTHS6767C,OH,43515NRTHS6767C,2015,OH,0,331,0,0,0,0,0,,331110
322,Paper,322121,54507RHNLN515WE,WI,54507RHNLN515WE,2015,WI,34.7,322,0,151,210.6,59.6,0,24.9,322121
326,Plastics and Rubber,326299,60450SPNGC902AR,IL,60450SPNGC902AR,2015,IL,45,326,0,1496,1541,45,0,0,326299
325,Chemicals,325193,54904TCNRG4995S,WI,54904TCNRG4995S,2015,WI,3234,325,0,0,3234,3234,0,0,325193
327,Nonmetallic Mineral Product,327993,49224GRDNF1000E,MI,49224GRDNF1000E,2015,MI,124672,327,0,16,124688,124672,0,0,327993
331,Primary Metals,331523,49345PRDCT9983S,MI,49345PRDCT9983S,2015,MI,5.39,331,0,23,28.39,5.39,0,0,331523
333,Machinery,333613,53182GRVGR15241,WI,53182GRVGR15241,2015,WI,0,333,0,0,0,0,0,0,333613
334,Computers and Electronic Products,334511,55337RSMNT14300,MN,55337RSMNT14300,2015,MN,.000007,334,0,.07,.070007,.000007,0,0,334511
331,Primary Metals,331222,48170NSSTC975GE,MI,48170NSSTC975GE,2015,MI,0,331,0,0,0,0,0,0,331222
316,Leather,316110,55075TWNCT501MA,MN,55075TWNCT501MA,2015,MN,0,316,0,321,321,0,0,0,316110
331,Primary Metals,331511,47265NRTHVHWY75,IN,47265NRTHVHWY75,2015,IN,6733,331,0,0,6733,6733,0,0,331511
311,Food,311111,61938KLKNFPOBOX,IL,61938KLKNFPOBOX,2015,IL,0,311,0,0,0,0,0,,311111
332,Fabricated Metals,332119,53081CLPSM1828O,WI,53081CLPSM1828O,2015,WI,0,332,0,.02,.02,0,0,0,332119
336,Transportation Equipment,336390,48843LBRLT1301M,MI,48843LBRLT1301M,2015,MI,1348,336,0,0,1348,1348,0,0,336390
336,Transportation Equipment,336350,45801DNCRP777BI,OH,45801DNCRP777BI,2015,OH,0,336,0,1121,1121,0,0,0,336350
325,Chemicals,325411,53024CDRBR870BA,WI,53024CDRBR870BA,2015,WI,56,325,0,0,56,56,0,0,325411
332,Fabricated Metals,332813332812,45209HDRNC4570S,OH,45209HDRNC4570S,2015,OH,0,332,0,5.11,5.11,0,0,0,332813
332,Fabricated Metals,332996332999,60188GRLNN170TU,IL,60188GRLNN170TU,2015,IL,10,332,0,1,11,10,0,0,332996
332,Fabricated Metals,332991,60123MRCNN1500H,IL,60123MRCNN1500H,2015,IL,0,332,0,0,0,0,0,0,332991
332,Fabricated Metals,332812331318,54455SNNTR1000S,WI,54455SNNTR1000S,2015,WI,856,332,0,0,856,856,0,0,332812
327,Nonmetallic Mineral Product,327320,53154MYRMT841WR,WI,53154MYRMT841WR,2015,WI,.0193,327,0,0,.0193,.0193,0,0,327320
325,Chemicals,325991325520325510,44646SCHMC600NO,OH,44646SCHMC600NO,2015,OH,0,325,0,0,0,0,0,,325991
331,Primary Metals,331511,49504BTZFN2029B,MI,49504BTZFN2029B,2015,MI,3,331,0,0,3,3,0,0,331511
337,Furniture,337110,44076KRFTM150GR,OH,44076KRFTM150GR,2015,OH,808.56,337,0,808.13,1616.69,808.56,0,0,337110
337,Furniture,337110,46933MRCNW5300E,IN,46933MRCNW5300E,2015,IN,8759.4222,337,0,0,8759.4222,8759.4222,0,0,337110
325,Chemicals,325510331318331420,46802SSXGR1601W,IN,46802SSXGR1601W,2015,IN,260,325,0,0,260,260,0,0,325510
331,Primary Metals,331511,53213GRDFN6432W,WI,53213GRDFN6432W,2015,WI,22.69,331,0,453,475.69,22.69,0,0,331511
336,Transportation Equipment,336612,62896CRWNL11884,IL,62896CRWNL11884,2015,IL,.04,336,0,0,.04,.04,0,0,336612
331,Primary Metals,331221,44622GRRST624BL,OH,44622GRRST624BL,2015,OH,0,331,250,23,302,279,0,29,331221
325,Chemicals,325193,5618WVLRWL14441,MN,5618WVLRWL14441,2015,MN,389,325,0,0,389,389,0,0,325193
332,Fabricated Metals,332119,49423TRNSM300EA,MI,49423TRNSM300EA,2015,MI,0,332,0,31,31,0,0,0,332119
331,Primary Metals,331492,60622SPMTL1720E,IL,60622SPMTL1720E,2015,IL,7,331,0,428,435,7,0,0,331492
325,Chemicals,325998,44117MNGLL23000,OH,44117MNGLL23000,2015,OH,0,325,0,5,5,0,0,0,325998
332,Fabricated Metals,332991,44820THTMK2325E,OH,44820THTMK2325E,2015,OH,1,332,0,1,2,1,0,0,332991
339,Miscellaneous Manufacturing,339113,44278DRMMD381GE,OH,44278DRMMD381GE,2015,OH,2042,339,0,0,2042,2042,0,0,339113
325,Chemicals,325998,48091MCHMP23343,MI,48091MCHMP23343,2015,MI,305,325,0,23430,23735,305,0,0,325998
324,Petroleum,324110,46394MCLCX2815I,IN,46394MCLCX2815I,2015,IN,93,324,0,0,93,93,0,0,324110
324,Petroleum,324110,46394MCLCX2815I,IN,46394MCLCX2815I,2015,IN,72900,324,0,0,72900,72900,0,0,324110
325,Chemicals,325510,4903WPSTLX21NRT,MI,4903WPSTLX21NRT,2015,MI,700,325,0,0,700,700,0,0,325510
333,Machinery,333922,6016WFRGDF11631,IL,6016WFRGDF11631,2015,IL,0,333,0,0,0,0,0,0,333922
322,Paper,322220326113,47348MXXXX0304S,IN,47348MXXXX0304S,2015,IN,607,322,0,0,607,607,0,0,322220
331,Primary Metals,331513,53186WKSHF1300L,WI,53186WKSHF1300L,2015,WI,120.91,331,0,287.57,409.88,122.31,0,1.4,331513
332,Fabricated Metals,332710,48239SRVCM12555,MI,48239SRVCM12555,2015,MI,0,332,0,0,0,0,0,,332710
331,Primary Metals,331420,45069RPBLC5525U,OH,45069RPBLC5525U,2015,OH,0,331,0,0,0,0,0,0,331420
325,Chemicals,325998327910326121325613562211,55016MCHMLHIGHW,MN,55016MCHMLHIGHW,2015,MN,131,325,0,0,131,131,0,0,325998
325,Chemicals,325998327910326121325613562211,55016MCHMLHIGHW,MN,55016MCHMLHIGHW,2015,MN,19056,325,0,72,19128,19056,0,0,325998
325,Chemicals,325193,55924LCRNCHWY14,MN,55924LCRNCHWY14,2015,MN,3504,325,0,0,3504,3504,0,0,325193
332,Fabricated Metals,332813,55408NCPRD29291,MN,55408NCPRD29291,2015,MN,0,332,0,0,0,0,0,0,332813
327,Nonmetallic Mineral Product,327410,44045LTVST15WIL,OH,44045LTVST15WIL,2015,OH,.22,327,323.3,0,323.52,323.52,0,0,327410
325,Chemicals,325991,44241RRPLS928JE,OH,44241RRPLS928JE,2015,OH,.38,325,0,0,.38,.38,0,0,325991
325,Chemicals,325211,60450RCHHLCOLLI,IL,60450RCHHLCOLLI,2015,IL,766,325,0,0,766,766,0,0,325211
336,Transportation Equipment,336120,45601KNWRT65KEN,OH,45601KNWRT65KEN,2015,OH,1174,336,0,0,1174,1174,0,0,336120
325,Chemicals,325510,54302WSCNS614EL,WI,54302WSCNS614EL,2015,WI,15589,325,0,0,15589,15589,0,0,325510
325,Chemicals,325998,48686DWCRN3901S,MI,48686DWCRN3901S,2015,MI,13129,325,0,0,13129,13129,0,0,325998
331,Primary Metals,331523,44657MNRVL217RO,OH,44657MNRVL217RO,2015,OH,20.22,331,0,850.26,871.12,20.86,0,.64,331523
326,Plastics and Rubber,326121,61832TPKNC915NM,IL,61832TPKNC915NM,2015,IL,62857,326,0,0,62857,62857,0,0,326121
331,Primary Metals,331110,46312NLNDS3210W,IN,46312NLNDS3210W,2015,IN,33000,331,0,0,33000,33000,0,0,331110
331,Primary Metals,331110,46312NLNDS3210W,IN,46312NLNDS3210W,2015,IN,114,331,0,43010,43124,114,0,0,331110
311,Food,311211,62002CNGRN145WB,IL,62002CNGRN145WB,2015,IL,0,311,0,0,0,0,0,,311211
324,Petroleum,324110424710,62454MRTHNMARAT,IL,62454MRTHNMARAT,2015,IL,266,324,0,0,266,266,0,0,324110
337,Furniture,337214,49518WSTNG43003,MI,49518WSTNG43003,2015,MI,0,337,0,4.221,4.221,0,0,0,337214
331,Primary Metals,331318331314,47903LCLFYEASTM,IN,47903LCLFYEASTM,2015,IN,.0017969,331,0,0,.0017969,.0017969,0,0,331318
332,Fabricated Metals,332811,48150PPLDP12238,MI,48150PPLDP12238,2015,MI,0,332,0,0,0,0,0,0,332811
332,Fabricated Metals,332999,46721NVRSLBOX10,IN,46721NVRSLBOX10,2015,IN,0,332,0,0,0,0,0,0,332999
325,Chemicals,325510,53051RBCRPN92W1,WI,53051RBCRPN92W1,2015,WI,12,325,0,64,76,12,0,0,325510
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,1,324,0,0,3,3,0,2,324110
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,422,324,0,68,5282,5214,0,4792,324110
331,Primary Metals,331110,60619VRSNC1355E,IL,60619VRSNC1355E,2015,IL,128,331,0,118734,118862,128,0,0,331110
336,Transportation Equipment,336412,45225MYRTL3055C,OH,45225MYRTL3055C,2015,OH,0,336,0,0,0,0,0,0,336412
331,Primary Metals,331523332813332812,46628PSTNP3605W,IN,46628PSTNP3605W,2015,IN,8.6,331,0,6.1,14.7,8.6,0,0,331523
333,Machinery,333992,54914MLLRL1635W,WI,54914MLLRL1635W,2015,WI,0,333,0,1.073,1.073,0,0,0,333992
331,Primary Metals,331511,47362DNCRP2700E,IN,47362DNCRP2700E,2015,IN,12.99,331,0,1286.35,1299.34,12.99,0,0,331511
325,Chemicals,325194,45636RSTCHRT52A,OH,45636RSTCHRT52A,2015,OH,.00163,325,0,0,.00163,.00163,0,0,325194
332,Fabricated Metals,332117,44256FRCTN920LA,OH,44256FRCTN920LA,2015,OH,57300,332,0,0,57300,57300,0,0,332117
331,Primary Metals,331110,53080CHRTR1658C,WI,53080CHRTR1658C,2015,WI,44.7,331,0,396121,396169.66,48.66,0,3.96,331110
333,Machinery,333613333612,43019FTPRC9731M,OH,43019FTPRC9731M,2015,OH,1.11,333,0,0,1.11,1.11,0,0,333613
321,Wood Products,321219,54703WDCLG4780E,WI,54703WDCLG4780E,2015,WI,.54,321,0,3.29,3.83,.54,0,0,321219
327,Nonmetallic Mineral Product,327310,61301LLNSCLIBER,IL,61301LLNSCLIBER,2015,IL,17.21,327,0,0,17.21,17.21,0,0,327310
332,Fabricated Metals,332999,46514MRRYD1536G,IN,46514MRRYD1536G,2015,IN,0,332,0,.106,.106,0,0,0,332999
331,Primary Metals,331110,62040GRNTC20THS,IL,62040GRNTC20THS,2015,IL,53,331,4300,10,8463,8453,0,4100,331110
325,Chemicals,325193,49276GLBLT1144C,MI,49276GLBLT1144C,2015,MI,3402,325,0,0,3402,3402,0,0,325193
325,Chemicals,325193,49276GLBLT1144C,MI,49276GLBLT1144C,2015,MI,1802,325,0,0,1802,1802,0,0,325193
325,Chemicals,325613,53545CPTLC1530S,WI,53545CPTLC1530S,2015,WI,6.78,325,0,0,6.78,6.78,0,0,325613
332,Fabricated Metals,332999332913333618327110,53044KHLRC444HI,WI,53044KHLRC444HI,2015,WI,5,332,0,1670,1676,6,0,1,332999
331,Primary Metals,331492,43543CHSBRSTATE,OH,43543CHSBRSTATE,2015,OH,495,331,0,17852.1,18354.85,502.75,0,7.75,331492
333,Machinery,333995,5309WWSLRNPBX55,WI,5309WWSLRNPBX55,2015,WI,0,333,0,4506.152,4506.152,0,0,0,333995
325,Chemicals,325211,43613DPNTX1930T,OH,43613DPNTX1930T,2015,OH,864,325,0,0,864,864,0,0,325211
311,Food,311612,49464BLMRF83009,MI,49464BLMRF83009,2015,MI,0,311,0,126,43158,43032,0,43032,311612
325,Chemicals,325211,47620GPLSTLEXAN,IN,47620GPLSTLEXAN,2015,IN,33000,325,0,0,33062,33062,0,62,325211
331,Primary Metals,331110,44901MPRDT913BO,OH,44901MPRDT913BO,2015,OH,56,331,0,28853,28941,88,0,32,331110
325,Chemicals,325998,54143SPCLT2STAN,WI,54143SPCLT2STAN,2015,WI,500,325,0,0,500,500,0,0,325998
335,Electrical Equipment,335312,46714FRNKL400ES,IN,46714FRNKL400ES,2015,IN,1,335,0,0,1,1,0,0,335312
333,Machinery,333994,49321RPDNG11SEV,MI,49321RPDNG11SEV,2015,MI,10,333,0,10,25,15,0,5,333994
322,Paper,322121,54130THLMNTHILM,WI,54130THLMNTHILM,2015,WI,190276,322,9.56,0,198980.56,198980.56,0,8695,322121
324,Petroleum,324199,4504WSNCKN3353Y,OH,4504WSNCKN3353Y,2015,OH,32598,324,0,0,32598,32598,0,0,324199
325,Chemicals,325510,44111PPGND3800W,OH,44111PPGND3800W,2015,OH,5471,325,0,0,5471,5471,0,0,325510
325,Chemicals,325211325199,53081BRDNN2522S,WI,53081BRDNN2522S,2015,WI,3928,325,0,0,3928,3928,0,0,325211
331,Primary Metals,331511,54956NNHFN2121B,WI,54956NNHFN2121B,2015,WI,615.78,331,0,1000781.11,1001416.61,635.5,0,19.72,331511
326,Plastics and Rubber,326220,61402GTSRBKNOXV,IL,61402GTSRBKNOXV,2015,IL,0,326,0,5862,5862,0,0,0,326220
336,Transportation Equipment,336350,48708GNRLM100FI,MI,48708GNRLM100FI,2015,MI,0,336,0,680,680,0,0,0,336350
325,Chemicals,325211,49221NDRSN1415E,MI,49221NDRSN1415E,2015,MI,27.3,325,0,0,27.3,27.3,0,0,325211
325,Chemicals,325211,49221NDRSN1415E,MI,49221NDRSN1415E,2015,MI,280,325,0,0,280,280,0,0,325211
332,Fabricated Metals,332813,60607NBRTP340NO,IL,60607NBRTP340NO,2015,IL,3,332,0,57,60,3,0,0,332813
325,Chemicals,325510,43211HNNCH1313W,OH,43211HNNCH1313W,2015,OH,10.9,325,0,0,10.9,10.9,0,0,325510
331,Primary Metals,331511,60098DRBRP1800W,IL,60098DRBRP1800W,2015,IL,2.1,331,0,0,2.1,2.1,0,0,331511
332,Fabricated Metals,332721,4406WMTLSL8687T,OH,4406WMTLSL8687T,2015,OH,0,332,0,.08,.08,0,0,0,332721
325,Chemicals,325193,56118THNLLHWY60,MN,56118THNLLHWY60,2015,MN,1494,325,0,0,1494,1494,0,0,325193
331,Primary Metals,331491332618,44117TNGST21800,OH,44117TNGST21800,2015,OH,8841,331,5,0,8855,8855,0,9,331491
336,Transportation Equipment,336390,49269MCHGN2400N,MI,49269MCHGN2400N,2015,MI,863.92,336,0,0,863.92,863.92,0,0,336390
331,Primary Metals,331420331318335929,46801PHLPS4300N,IN,46801PHLPS4300N,2015,IN,7786,331,0,0,7786,7786,0,0,331420
311,Food,311119,47346CNSLD4359S,IN,47346CNSLD4359S,2015,IN,0,311,0,0,0,0,0,0,311119
325,Chemicals,325998,60433NTHNN9809I,IL,60433NTHNN9809I,2015,IL,7.09,325,0,79.23,86.32,7.09,0,0,325998
325,Chemicals,325510,4483WPPGRC35SPR,OH,4483WPPGRC35SPR,2015,OH,62.71,325,0,1548.94,1611.65,62.71,0,0,325510
336,Transportation Equipment,336611,47130JFFBT1030E,IN,47130JFFBT1030E,2015,IN,31646,336,0,0,31646,31646,0,0,336611
325,Chemicals,325998,47006RCCCH149LA,IN,47006RCCCH149LA,2015,IN,0,325,0,17.3,17.3,0,0,0,325998
332,Fabricated Metals,332813,60007THRJS701LA,IL,60007THRJS701LA,2015,IL,0,332,0,195,195,0,0,0,332813
339,Miscellaneous Manufacturing,339112,49504STRLS520WA,MI,49504STRLS520WA,2015,MI,1347,339,0,0,1347,1347,0,0,339112
335,Electrical Equipment,335222,45875WCWDC9444W,OH,45875WCWDC9444W,2015,OH,0,335,0,0,0,0,0,0,335222
335,Electrical Equipment,335221,45331WHRLP171KI,OH,45331WHRLP171KI,2015,OH,0,335,0,6.5,6.5,0,0,0,335221
311,Food,311514,49221MCHGN1336E,MI,49221MCHGN1336E,2015,MI,0,311,0,0,0,0,0,0,311514
322,Paper,322121322110,54494CNSLDNASHR,WI,54494CNSLDNASHR,2015,WI,4107,322,1.9,27,7322.9,7295.9,0,3187,322121
335,Electrical Equipment,335931,61032MCRSW323ES,IL,61032MCRSW323ES,2015,IL,0,335,0,10.7666,10.7666,0,0,0,335931
332,Fabricated Metals,332322,54304BDGRS141PA,WI,54304BDGRS141PA,2015,WI,1.6,332,0,0,1.6,1.6,0,0,332322
335,Electrical Equipment,335931,44060NTRNT7638S,OH,44060NTRNT7638S,2015,OH,0,335,0,0,0,0,0,0,335931
325,Chemicals,325211562211,43113PPGNDPITTS,OH,43113PPGNDPITTS,2015,OH,73,325,0,686,759,73,0,0,325211
327,Nonmetallic Mineral Product,327320,6170WPRRMT917EA,IL,6170WPRRMT917EA,2015,IL,.0152028,327,0,0,.0152028,.0152028,0,0,327320
331,Primary Metals,331222,49120NTNLS1631L,MI,49120NTNLS1631L,2015,MI,10,331,0,0,10,10,0,0,331222
332,Fabricated Metals,332311,53536VRCPR273WA,WI,53536VRCPR273WA,2015,WI,250,332,0,1528,1778,250,0,0,332311
311,Food,311221311225,60501CRNPR6400A,IL,60501CRNPR6400A,2015,IL,8,311,0,29247.64,29255.64,8,0,0,311221
325,Chemicals,325193,47978RQSBN751WS,IN,47978RQSBN751WS,2015,IN,3982,325,0,0,3982,3982,0,0,325193
324,Petroleum,324110,55164KCHRFPOBOX,MN,55164KCHRFPOBOX,2015,MN,797,324,0,14.63632,811.63632,797,0,0,324110
331,Primary Metals,331110,46312LTVST3001D,IN,46312LTVST3001D,2015,IN,62,331,0,4650,4712,62,0,0,331110
